"Status","Population","Life.expectancy","Adult.Mortality","Alcohol","BMI","infant.deaths","Measles","Polio","Hepatitis.B","GDP","Total.expenditure","Diphtheria","thinness..1.19.years","HIV.AIDS"
0,652952,57.4,323,1.21,21.4,14,120,83,83,487.9238913,5.37,83,7.3,3.8
0,12366165,45.3,686,1.72,25.9,25,529,76,76,548.587312,6.16,75,1.6,42.1
0,286,69.6,139,1.83,15.2,0,20,98,96,2182.99711,8,98,14.8,0.1
0,46324,78.3,99,4.17,47.3,1,0,94,94,462.14965,8.23,94,2.2,0.1
0,87343,64.6,217,0.49,69.7,0,0,96,79,826.58554,9.1,77,0.2,0.1
0,24198811,72.9,14,0.49,27.9,4,408,94,95,4167.364387,3.4,94,9.5,0.1
1,1684432,81.4,6,8.68,61,1,2632,97,51,51574.48942,11.4,97,1,0.1
0,3781287,75.5,99,4.25,49.9,0,28,87,36,265.642661,9.4,84,3,0.1
0,2941,76.9,86,5.14,55.8,0,9,99,99,4247.61438,5.59,99,1.3,0.1
0,8697126,71.2,188,6.13,44.1,7,113,71,66,2862.154836,5.59,72,3.8,2.5
0,4781295,67.6,256,5.92,55.7,6,411,99,77,148.522488,6.93,97,2.8,0.9
0,26937738,72.1,152,4.5,47.4,15,0,95,65,218.25997,4.6,94,1.3,0.4
0,6912498,78.8,13,13.63,54.6,3,10000,98,26,22465.64184,9.77,97,0.7,0.1
0,13926,69.7,187,6.37,39.3,0,0,9,89,1653.1844,4.82,88,6.1,0.7
0,2585,74.6,142,2.56,21.9,3,2107,99,99,361.289374,3.68,99,15.2,0.1
0,615875,74.2,125,4.98,57.2,0,0,92,9,5957.145693,6.74,92,2.1,0.1
0,62244884,79.3,99,13.49,56.4,3,0,96,28,29691.18158,1.43,97,0.6,0.1
0,63179356,81,93,12.2,57.5,3,36,98,35,34879.72633,1.6,98,0.6,0.1
0,5256515.8,59.2,48,7.38,48.7,43,32,65,68,7548.163698,8.79,65,6,7.6
1,3863255,76.7,128,10.93,59.1,2,0,96,98,13893.18768,6.7,99,2,0.1
0,293356,73.5,132,3.99,49.7,1,1,9,85,3138.8873,4.31,88,2,0.1
0,1596154,57.1,289,3.57,23.7,4,0,85,86,692.69989,5.46,86,7.8,5.7
0,27689,68.7,197,6.2,43.2,0,0,97,97,3831.53819,4.39,97,3.6,0.8
0,214866,61.1,349,5.99,35.2,2,853,96,95,6346.15624,5.64,95,8,6.2
0,28849621,68.6,16,0.45,44.8,27,7368,95,43,1332.382358,4.18,95,6.7,0.1
0,1884238,54.8,491,6.45,33.2,2,6,96,93,5374.554867,4.93,96,9.6,14.4
0,47641,79.4,96,3.42,58.5,1,0,95,94,1569.66631,9.47,95,1.7,0.1
1,8251626,79.1,86,11.83,57.1,3,121,96,88,34165.9343,1.37,96,1.1,0.1
0,6447688,64.3,193,0.6,32.1,12,927,84,39,189.3878519,4.48,85,4,0.3
0,2567666,54.8,48,1.19,21.3,64,145,73,76,566.513873,5.58,76,3.6,6.9
1,518347,88,72,11.5,59.6,0,6,96,95,115761.577,7.34,99,0.9,0.1
0,45416181,73.6,15,4.34,53.5,13,0,92,92,5148.422113,7.1,92,2.2,0.1
0,16791425,69.1,214,6.82,5.6,6,55,98,95,12387.18982,4.32,99,2.4,0.1
0,14137489,67.3,158,0.01,12,185,9743,88,11,46.7579167,2.62,99,2.1,0.1
0,17731634,63,232,0.01,18.1,49,272,71,71,391.515524,6.11,71,1.3,0.7
0,15484192,65.3,288,7.44,47.3,8,13,94,94,6771.414797,3.19,93,2.4,0.1
0,1324655,74.5,97,4.27,26.5,266,131441,99,95,3471.247547,4.59,97,4.5,0.1
0,438794,78,16,4.15,51.4,1,0,89,88,5245.187372,7.82,89,2,0.1
0,1431776,62.7,253,5.68,47.7,14,0,67,68,81.265673,8.1,68,3.9,0.5
0,19924522,57.6,31,1.6,2.7,42,12289,8,8,39.484473,3.7,78,8.8,3.5
0,3283196,72.3,14,0.45,47.9,19,3289,86,81,2598.9823,3.54,86,6.2,0.1
0,91359,73,17,0.01,36.2,0,0,99,99,1557.77892,3.37,99,5.7,0.1
0,431,72.7,132,3.36,47.5,1,216,74,48,928.18227,8.49,75,2.9,0.1
0,36482,76.8,92,4.61,54.2,0,22,87,92,4716.673325,9.94,92,2.5,0.1
1,1483861,78,99,13.45,53.3,0,5,95,94,1845.5881,9.84,95,0.7,0.1
0,177911533,65.7,165,0.04,23.2,369,8046,72,72,1261.28967,2.76,72,19.8,0.1
0,187665,73,139,2.15,72.9,0,0,6,58,3942.9827,5.8,65,0.2,0.1
0,1756817,63.5,276,8.3,34.6,2,2,8,82,9774.18117,3.13,82,6.3,4.9
0,76569,62.2,241,0.12,22.1,2,3,85,83,829.7586885,6.1,83,7,0.2
1,8171966,79.3,86,12.1,52.2,0,15,83,83,36693.4262,1.56,83,1.7,0.1
0,1933728,44.8,666,1.8,26.9,5,31,89,6,781.5145936,6.96,9,9.7,34.6
0,1471826,56.6,429,6.09,3.3,26,0,95,97,955.648466,6.69,95,6.5,8.8
0,18745,67.1,192,0.01,29.3,0,0,97,97,1619.532678,9.76,97,5.7,0.2
0,8122,72,187,6.72,27.6,0,0,96,96,7663.1378,4.45,96,6.2,0.1
0,36173,73.6,14,4.25,46,1,18,97,96,1326.97339,6,97,2.1,0.1
1,6233948,82.3,58,7.35,62.6,2,0,96,96,3537.27441,9.22,96,0.5,0.1
0,13558469,48.2,632,3.56,28.6,30,0,75,75,325.678573,4.96,75,7.8,20.5
0,8818438,53.4,397,6.75,14.9,26,386,89,89,236.9114381,6.24,89,6.9,7.7
0,2564287,65.4,28,0.2,13.9,33,5023,78,41,317.89198,5.72,75,17.6,0.2
0,21655715,56.4,364,0.01,27.8,48,760,88,89,1365.34419,4.29,89,5.8,4
0,1212814,68,155,0.01,17,2,47,76,77,1153.51578,1.48,77,1.9,0.1
0,16311,65.1,217,4.14,24.7,0,0,98,87,894.927988,7.44,97,6.7,1.2
0,23785,78,149,0.83,48.2,0,0,66,62,2643.441423,3.9,66,1.5,0.1
0,1739746,79.9,84,6.76,61.8,2,0,9,9,15431.9293,7.24,9,0.8,0.1
0,2765383,74,131,0.47,34.4,3,153,97,96,7326.744435,3.97,97,8.3,0.1
1,128657,78,1,11.01,58.5,1,83,96,6,23121.56635,8.29,95,0.8,0.1
0,28873,77.8,74,4.6,58,0,0,99,99,3954.22783,6,99,1.2,0.1
0,46418193.9,54,485,6.93,42.2,55,244,7,71,3775.68275,8.26,69,13.5,28.9
0,2115164,63.3,248,1.03,18,32,1,7,7,412.739341,4.86,7,7.6,0.5
0,115495,72.1,174,5.93,55.8,6,0,85,74,5968.876767,4.26,85,3.3,0.4
0,144648257,64.6,322,11.32,54.7,20,3291,97,94,2975.132778,5.61,96,2.6,0.4
0,15411675,59.2,371,6.5,31.3,23,0,92,91,127.47462,6.44,91,5.9,6.3
0,36117637,74.7,119,0.45,53.9,21,103,95,95,4463.394675,5.12,95,5.9,0.1
0,184339,46.4,693,5.51,31.6,2,59,96,9,4163.6596,4.65,96,1.9,31.9
0,583211,59.6,271,0.26,18.4,2,0,8,28,544.566526,3.65,8,7.6,0.1
1,54336,81.4,68,11.02,6.5,0,0,99,94,113751.85,7.1,99,0.9,0.1
0,35217,77,137,0.47,49.1,22,0,98,96,213.755559,5.6,98,6.5,0.1
0,779162,48.1,463,0.01,23.8,23,1006,83,83,78.4394757,11.9,83,7.5,0.6
0,5175,73,193,3.51,43.5,4,0,89,87,143.6758,5.26,87,2.2,0.4
0,1262645,71.7,115,3.06,2.5,490,71093,86,6,959.372181,4.6,85,5.9,0.1
0,114511,84,76,8.2,64.9,0,3,99,98,22242.68193,9.24,99,0.8,0.1
0,1186873,71,177,4.6,25.3,0,0,88,88,3861.32414,3.78,88,8.1,0.1
0,22983822,67.3,191,0.06,19.7,159,20422,78,66,1586.254,2.91,72,1.8,0.1
0,1946351,57.5,427,6.56,34.2,2,0,96,94,5623.379566,5.55,96,8.8,12.7
0,2723137,68,178,0.24,16.4,23,190,83,82,592.1835216,6.43,82,16.7,0.2
0,2468873,73.1,138,0.48,28.8,3,632,96,95,4463.675893,3.95,96,9.3,0.1
0,479947,75.6,126,8.33,59.2,10,3,97,94,8161.36966,7.63,94,1,0.1
0,83516,73.9,153,3.1,47.6,4,0,97,97,212.584798,8.57,97,2.2,0.4
0,11281469,58.4,288,0.01,21.7,28,6,63,62,52.3485646,5.39,62,7.8,1.9
0,879715,69.6,192,0.01,61.1,0,0,99,99,4763.68956,4.26,99,4,0.1
0,713576,75.4,123,9.09,59.4,1,37,93,92,62.173221,1.37,93,2.1,0.1
0,2526446,64.5,274,2.75,42.1,2,0,99,98,998.8226671,5.9,99,2.3,0.1
0,2145652,66.5,188,0.06,16,182,3825,77,62,747.9817455,2.23,76,11,0.1
0,1317885,74.4,96,3.88,25.7,285,109023,94,92,2695.366223,4.32,93,4.7,0.1
0,27273194,72.2,151,4.27,48.1,14,0,81,92,2448.143899,4.56,86,1.3,0.4
0,41223889,75.5,121,8.15,59.8,10,17,95,94,1276.265,6.55,94,1,0.1
0,23934478,67.9,189,0.08,22.1,143,20818,85,82,2254.44566,2.83,78,1.7,0.3
1,38182222,74.9,143,9.19,55,2,11,99,98,6681.178818,6.19,99,2.4,0.1
0,18625,72.6,144,3.01,72.5,0,8,57,57,3453.487434,5.7,62,0.2,0.1
0,12652,65.3,27,0.48,75.2,0,0,95,91,1493.1651,1.52,91,0.1,0.1
0,3579385,76.8,127,6.87,53.4,1,0,85,85,7429.628274,7.56,85,2,0.1
0,628961,71,213,2.77,49.4,3,0,89,89,2835.281237,7.19,89,1.9,0.2
0,1228254,72.1,168,3.94,28,0,7,97,97,5116.45424,4.47,97,7.7,0.1
0,69597281,73.2,124,1.26,59.3,26,3,96,96,979.49246,6.4,96,5,0.1
0,742948,59.4,287,0.01,23.1,14,564,84,84,579.43485,5.12,84,6.8,1.5
0,62181,75.9,17,0.01,61.3,0,0,91,87,7378.345289,6.42,91,1.8,0.1
